index,sales,star_rating,neg,pos,neu,helpness,vine_Y,veri_y,two_sides,rate_exp_num,rate_exp_txt
39918044,1,1.0,0.055,0.09300000000000001,0.852,0.011644135974556977,0.0,0.0,1.0,0.0482272020242934,0.0006556095698286718
40750774,1,4.0,0.015,0.198,0.787,0.2133902220754884,0.0,1.0,1.0,1.3953731385416788,1.3322594677773902
41175885,1,5.0,0.0,0.249,0.7509999999999999,0.04800870063099597,0.0,1.0,1.0,1.7812414796725686,1.7755325652659149
41360079,2,3.5,0.0385,0.1355,0.8265,0.03631338832834796,0.0,2.0,2.0,1.1775164596185599,1.1122654151201679
41462714,1,5.0,0.0,0.39899999999999997,0.601,0.05370334626381276,0.0,1.0,1.0,1.7514302507590318,1.7755515054182935
41497251,2,4.0,0.0,0.10949999999999999,0.8905,0.020612974070093375,0.0,2.0,2.0,1.3504115741512888,1.3344091228119574
41896481,2,3.0,0.15549999999999997,0.08800000000000001,0.7569999999999999,0.04790712442112997,0.0,2.0,2.0,0.9016580735729964,0.8901030415983398
41898222,1,5.0,0.0,0.292,0.708,0.047316600429651134,0.0,1.0,1.0,1.8074504532279612,1.7755302633807117
42092451,2,5.0,0.022000000000000002,0.1745,0.8035000000000001,0.04685408538530244,0.0,2.0,2.0,1.9639828845439709,1.7788571574330336
42188835,1,5.0,0.0,0.541,0.45899999999999996,0.051399317461810166,0.0,1.0,0.0,1.6817622495859577,1.7722203733526438
42252297,1,5.0,0.038,0.17800000000000002,0.784,0.0493510039904712,0.0,1.0,1.0,1.8479401825892219,1.7755370296959887
42745407,1,5.0,0.0,0.222,0.778,0.37313816764412105,0.0,1.0,1.0,1.6977623789945606,1.7766141911910538
42832161,1,4.0,0.077,0.154,0.769,0.35901157149666657,0.0,0.0,1.0,1.3333258836744926,1.3326470689029302
42860865,1,5.0,0.019,0.256,0.725,0.055293508319099294,0.0,1.0,1.0,1.8753280951748459,1.775556794259432
42896378,1,2.0,0.08900000000000001,0.146,0.764,0.2568210473240503,0.0,1.0,1.0,0.4792304434671308,0.44467083271467045
43039415,1,5.0,0.021,0.147,0.8320000000000001,0.35940171723596065,0.0,0.0,1.0,1.7288799599031504,1.7765684827253554
43111804,1,5.0,0.0,0.736,0.264,0.051913290859589206,0.0,1.0,0.0,1.7551555104117644,1.7722220802478483
43414284,6,5.0,0.011833333333333335,0.29216666666666663,0.6960000000000001,0.051954242308075126,0.0,6.0,5.0,1.8628893673405433,1.7888895105486662
43581753,1,4.0,0.0,0.259,0.741,0.3613142026953002,0.0,1.0,1.0,1.3222492802946884,1.3326531985083196
43713624,1,3.0,0.33299999999999996,0.0,0.667,0.03668723971553323,0.0,1.0,1.0,0.9276535235764158,0.8880835892040144
43822475,1,5.0,0.0,0.506,0.494,0.0403116269994537,0.0,1.0,0.0,1.805041740885685,1.7721835516782403
43825237,1,5.0,0.0,0.245,0.755,0.3707755467003094,0.0,1.0,1.0,1.75928863387503,1.776606329429402
44176469,19,4.421052631578948,0.04810526315789474,0.2422631578947368,0.7096842105263158,0.09710103046349401,0.0,15.0,16.0,1.716168504020328,1.5634058803953033
44453751,1,5.0,0.0,0.787,0.213,0.048222288489215816,0.0,1.0,0.0,1.8444045738556198,1.7722098225332044
44758679,1,2.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,0.42547727782109407,0.44434245031977027
44830114,1,5.0,0.0,0.131,0.8690000000000001,0.04271262843606775,0.0,1.0,1.0,1.8144041875280075,1.7755149508971768
45180863,1,5.0,0.0,0.125,0.875,0.03725512253243582,0.0,1.0,1.0,1.7586272200564177,1.7754967997574311
45384141,1,5.0,0.0,0.287,0.713,0.05436810052683917,0.0,1.0,1.0,1.8592019233061794,1.7755537163736124
45591150,1,5.0,0.0,0.53,0.47,0.04916345663889261,0.0,1.0,0.0,1.7501561881448666,1.7722129481196096
45654676,2,3.0,0.051,0.507,0.44200000000000006,0.08664521884165464,0.0,2.0,1.0,0.9162728976346585,0.8881832857048517
45826719,1,3.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,0.9392429502908972,0.8880303722563853
45969310,1,2.0,0.136,0.10800000000000001,0.755,0.03413383038293985,0.0,1.0,1.0,0.5007602293268786,0.4443745313506023
46086439,1,5.0,0.0,0.332,0.6679999999999999,0.04217493785939834,0.0,1.0,1.0,1.723946459828411,1.7755131625834375
46160169,1,4.0,0.0,0.247,0.753,0.04851343682227945,0.0,1.0,1.0,1.3428899426971683,1.3318207164819267
46204027,1,2.0,0.055999999999999994,0.125,0.8190000000000001,0.055521118296854036,0.0,1.0,1.0,0.4650339753397375,0.4444029843822564
46239971,1,1.0,0.0,0.204,0.7959999999999999,0.1992034859029238,0.0,1.0,1.0,0.027458407349523692,0.0007803826821149024
46521994,1,4.0,0.0,0.20199999999999999,0.7979999999999999,0.037024703321816274,0.0,1.0,1.0,1.456577846690679,1.3317901480161605
46544562,3,4.666666666666667,0.0,0.48366666666666663,0.5163333333333334,0.0465277573550133,0.0,2.0,2.0,1.6828832558834064,1.6307301061907276
46792813,1,5.0,0.0,0.353,0.647,0.05424563941387051,0.0,1.0,1.0,1.7200794896698046,1.775553309070983
46836011,1,5.0,0.16,0.11699999999999999,0.722,0.022428615634630014,0.0,1.0,1.0,1.863651521198255,1.775447488971208
47009526,16,4.625,0.017375,0.277875,0.7048125,0.0409171550645907,0.0,16.0,15.0,1.8156154205179722,1.6526439763351268
47101093,2,5.0,0.0,0.282,0.718,0.0452432162581663,0.0,2.0,2.0,1.8745706255463697,1.778851791750646
47185405,1,5.0,0.0,0.32,0.68,0.37092608511393294,0.0,1.0,1.0,1.7036604805300501,1.7766068303540927
47415502,1,2.0,0.062,0.113,0.825,0.014855848553623081,0.0,1.0,1.0,0.4647914317144878,0.44434888526073535
47643426,1,4.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.4289357249589576,1.3317182941930001
47652307,1,4.0,0.0,0.078,0.922,0.040519389005637584,0.0,1.0,1.0,1.3234261115901655,1.3317994463900469
47841296,1,1.0,0.028999999999999998,0.149,0.8220000000000001,0.050455390172579294,0.0,1.0,1.0,0.041945151414268106,0.0006814257237992144
48047907,1,5.0,0.0,0.377,0.623,0.3608805418988556,0.0,0.0,1.0,1.8508462920683255,1.7765734035151748
48060522,1,4.0,0.025,0.049,0.927,0.35272946157178925,0.0,0.0,1.0,1.309752630816329,1.3326303460308138
48162796,1,3.0,0.086,0.21899999999999997,0.695,0.05426934857783117,0.0,1.0,1.0,0.9166614612131754,0.8881186753348581
48558491,3,4.666666666666667,0.0,0.256,0.7440000000000001,0.23502322068405054,0.0,3.0,3.0,1.469046401279316,1.6344282711057911
48693202,4,3.75,0.07075000000000001,0.38225,0.5469999999999999,0.11044570015261088,0.0,4.0,3.0,1.206617947879784,1.2260436993317667
49233996,1,5.0,0.0,0.5770000000000001,0.423,0.0403116269994537,0.0,1.0,0.0,1.7853586287487542,1.7721835516782403
49234580,1,3.0,0.0,0.059000000000000004,0.941,0.02372047002088577,0.0,0.0,1.0,0.868623587769069,0.8880577138460567
49285129,1,5.0,0.032,0.121,0.847,0.05418239761096104,0.0,1.0,1.0,1.912818626146007,1.775553098730342
49497677,1,5.0,0.0,0.264,0.736,0.05130678710199279,0.0,1.0,1.0,1.7093138887708519,1.775543534543396
49923150,1,5.0,0.0,0.396,0.604,0.05129873911069357,0.0,1.0,1.0,1.7730713529859832,1.7755435077760966
49945537,1,1.0,0.079,0.0,0.9209999999999999,0.19263099106703824,0.0,1.0,1.0,0.03776252773652518,0.0007760097628544543
50434026,1,5.0,0.0,0.73,0.27,0.03949524228863023,0.0,0.0,0.0,1.89642503221473,1.7721808405289812
50537138,1,5.0,0.213,0.146,0.6409999999999999,0.021742580731346342,0.0,1.0,1.0,1.7089509737576123,1.7754452073463223
50604113,1,5.0,0.0,0.205,0.795,0.045960331055149004,0.0,1.0,1.0,1.8804117112377376,1.7755257525142136
50977997,1,3.0,0.085,0.11800000000000001,0.7959999999999999,0.01145216438177618,0.0,1.0,1.0,0.9194312546465224,0.8880332327453029
51222792,1,5.0,0.0,0.0,1.0,0.29158493634115024,0.0,0.0,1.0,1.7350509139731534,1.776342834073212
51308962,13,3.8461538461538463,0.030769230769230767,0.17284615384615384,0.7963076923076924,0.05974677674526708,0.0,12.0,12.0,1.342302249810241,1.2919622620578874
51313971,20,3.6,0.03525000000000001,0.15610000000000002,0.8086500000000003,0.25482084341822714,0.0,1.0,20.0,1.1934436460776954,1.2009968303462708
51465617,2,5.0,0.063,0.129,0.8079999999999999,0.04814029225170835,0.0,2.0,2.0,1.765584019962929,1.7788614416994593
51496920,1,1.0,0.209,0.0,0.7909999999999999,0.19916611529126546,0.0,0.0,1.0,0.036350621179457865,0.0007803578179693682
51537924,1,5.0,0.0,1.0,0.0,0.032079608906535335,0.0,1.0,0.0,1.776651298163106,1.7721562139471436
51621901,3,4.0,0.073,0.15233333333333332,0.7746666666666666,0.1276636552752334,0.0,3.0,3.0,1.3713824915231085,1.3373614607455298
51636492,1,5.0,0.0,1.0,0.0,0.03799693733906509,0.0,1.0,0.0,1.8463095611682003,1.7721758647850072
51820128,2,4.5,0.0235,0.16149999999999998,0.8145,0.0310020486941805,0.0,2.0,2.0,1.680928237644403,1.5566205811073464
52088970,5,4.6,0.007400000000000001,0.3308,0.6618,0.03476678421008593,0.0,5.0,4.0,1.562082427108948,1.607206866055137
52118951,13,3.923076923076923,0.03653846153846154,0.26615384615384613,0.6972307692307692,0.09071955822999668,0.0,10.0,11.0,1.4637995614684576,1.3240931894406067
52191342,1,4.0,0.023,0.151,0.826,0.20528902366536436,0.0,1.0,1.0,1.2600719155367293,1.3322379072587176
52203997,81,4.7407407407407405,0.020296296296296295,0.3038148148148148,0.6759135802469136,0.06615204425995402,0.0,79.0,68.0,1.9116519472166313,1.8828180261788603
52308034,1,1.0,0.091,0.07400000000000001,0.8340000000000001,0.014314160530758744,0.0,0.0,1.0,0.043277090697571574,0.0006573855469041434
52357645,1,5.0,0.0,0.312,0.688,0.04880403613265767,0.0,1.0,1.0,1.8207089711555846,1.7755352105086997
52823213,1,4.0,0.0,0.177,0.823,0.3638814768544328,0.0,1.0,1.0,1.3278388624894766,1.3326600326183473
52999776,6,4.5,0.024499999999999997,0.27183333333333337,0.7035,0.20916686773954607,0.0,6.0,6.0,1.582401844627883,1.5691850411897583
53054322,1,5.0,0.0,0.341,0.659,0.05277291411248807,0.0,1.0,1.0,1.7696130647231791,1.7755484108289559
53097923,1,4.0,0.0,0.07,0.93,0.03730824147911632,0.0,1.0,1.0,1.3295731137858602,1.3317909024294872
53358767,1,5.0,0.0,0.217,0.7829999999999999,0.047770116210730136,0.0,1.0,1.0,1.8590095766422887,1.7755317717476755
53477695,3,3.0,0.05766666666666667,0.44599999999999995,0.4963333333333333,0.15020477480848385,0.0,3.0,2.0,0.9369396037774234,0.8903075052555166
53543044,1,1.0,0.18899999999999997,0.05,0.7609999999999999,0.3530823789644274,0.0,0.0,1.0,0.026355926130371826,0.0008827762066220685
53758425,2,5.0,0.037000000000000005,0.34199999999999997,0.621,0.21153252667567476,0.0,2.0,2.0,1.8655005554502146,1.77940575715769
53797255,1,5.0,0.0,0.677,0.32299999999999995,0.04079161609337855,0.0,1.0,0.0,1.822466631842041,1.772185145685727
54132154,1,5.0,0.0,0.7140000000000001,0.28600000000000003,0.028384802450146383,0.0,1.0,0.0,1.856515042533804,1.7721439439641073
54196151,2,2.0,0.048,0.1085,0.843,0.3351611784632482,0.0,0.0,2.0,0.4931382625575339,0.44610704191887274
54605152,1,5.0,0.075,0.32799999999999996,0.597,0.04869359140306295,0.0,1.0,1.0,1.7477987300872981,1.7755348431753248
55138025,1,5.0,0.052000000000000005,0.195,0.753,0.21331523539494912,0.0,1.0,1.0,1.7652338077170984,1.7760824336467873
55478605,1,5.0,0.061,0.302,0.637,0.05037849794250042,0.0,1.0,1.0,1.85206996378149,1.7755404470926728
55572336,2,4.5,0.0,0.2585,0.7415,0.049152581381136734,0.0,2.0,2.0,1.6207456393332722,1.5566749928581858
55766289,1,5.0,0.0,0.6579999999999999,0.342,0.04878767866297732,0.0,1.0,0.0,1.8006379220644027,1.7722117001736066
55975304,3,4.0,0.03266666666666667,0.16933333333333334,0.798,0.15469002565567644,0.0,3.0,3.0,1.3715855995225712,1.3374335973039553
56402541,1,5.0,0.017,0.149,0.8340000000000001,0.045050857945026807,0.0,0.0,1.0,1.8851544285875024,1.7755227276690815
56586109,1,5.0,0.0,0.7090000000000001,0.29100000000000004,0.3650010332947574,0.0,1.0,0.0,1.7631905944288964,1.7732620827261636
56845432,1,5.0,0.031,0.053,0.9159999999999999,0.027382531481927583,0.0,1.0,1.0,1.838552062134098,1.7754639648464265
57442568,1,5.0,0.0,0.179,0.821,0.02729189665298759,0.0,1.0,1.0,1.7886720560433467,1.7754636634094179
57549075,1,4.0,0.061,0.242,0.696,0.36296910634721896,0.0,1.0,1.0,1.3490279998873773,1.3326576038757276
58024987,1,4.0,0.039,0.036000000000000004,0.925,0.3354063731967958,0.0,1.0,1.0,1.4197062205012112,1.3325842330736486
58143208,2,4.5,0.009000000000000001,0.1575,0.8335,0.04510364928145523,0.0,0.0,2.0,1.6283105989338784,1.5566628548225103
58308820,1,5.0,0.0,0.18600000000000003,0.8140000000000001,0.045121622761339214,0.0,0.0,1.0,1.8534792967332947,1.7755229630278546
58431477,1,5.0,0.0,0.312,0.688,0.28670278016331585,0.0,0.0,1.0,1.8870665638823294,1.7763265904250263
58554622,1,4.0,0.0,0.496,0.504,0.05235367117273295,0.0,1.0,1.0,1.3616362678401939,1.3318309344420798
59055060,2,5.0,0.0,0.28300000000000003,0.7169999999999999,0.04579020866170208,0.0,1.0,2.0,1.8476490233213538,1.778853613739233
59326270,1,5.0,0.0,0.174,0.826,0.054206116793583836,0.0,1.0,1.0,1.7815696744021114,1.7755531776197424
59343358,1,5.0,0.0,0.168,0.8320000000000001,0.043600466245292825,0.0,0.0,1.0,1.820559458627816,1.7755179037743851
59422963,4,5.0,0.016,0.34975,0.63425,0.03592290871713794,0.0,2.0,3.0,1.7964176050014662,1.782154118026407
59572777,1,4.0,0.095,0.198,0.706,0.029435724041730043,0.0,1.0,1.0,1.3656694506330782,1.331769956048442
59601792,2,5.0,0.0,0.21999999999999997,0.78,0.20090113718247293,0.0,2.0,2.0,1.8448535541426192,1.779370336304864
59632198,2,5.0,0.0345,0.328,0.6375000000000001,0.038680520174789346,0.0,2.0,1.0,1.7514314020254549,1.7755015404785701
59635758,1,4.0,0.063,0.233,0.705,0.37172401444722336,0.0,1.0,1.0,1.474930660920272,1.332680909696406
59843913,1,1.0,0.0,0.11699999999999999,0.883,0.2006557751372676,0.0,1.0,1.0,0.022901882354501926,0.0007813489486429431
60046327,1,5.0,0.0,0.256,0.7440000000000001,0.36635977828067495,0.0,1.0,1.0,1.7230591755395679,1.7765916357721183
60051170,1,5.0,0.045,0.22399999999999998,0.731,0.3259338563797651,0.0,1.0,1.0,1.8800652288484467,1.7764571213184432
60186363,1,5.0,0.0,0.366,0.634,0.3676479518104595,0.0,1.0,1.0,1.8550769157477045,1.7765959222142946
60243977,1,5.0,0.057999999999999996,0.055,0.887,0.01142506790814508,0.0,1.0,1.0,1.843743261264702,1.775410893494736
60683722,1,5.0,0.0,0.47,0.53,0.05199745663838366,0.0,1.0,1.0,1.8440284139646368,1.7755458316840294
60800852,2,5.0,0.0275,0.29350000000000004,0.6785000000000001,0.04885419857213987,0.0,2.0,2.0,1.8042192282539067,1.7788638196757744
60870330,2,3.0,0.10850000000000001,0.1325,0.7589999999999999,0.3465482671260097,0.0,2.0,2.0,0.885605620580898,0.8907000274302667
61000532,4,4.0,0.12300000000000001,0.30825,0.5687500000000001,0.0421550185048597,0.0,4.0,3.0,1.3717930173613513,1.3371332473969706
61031213,1,2.0,0.0,0.127,0.873,0.04080448105743596,0.0,0.0,1.0,0.45859105070376377,0.4443834056941771
61038365,1,5.0,0.045,0.26,0.696,0.3802781595784168,1.0,0.0,1.0,1.8675526188768345,1.7766379501079306
61573030,1,5.0,0.0,0.11599999999999999,0.884,0.40199654223508985,0.0,1.0,1.0,1.7923042994747604,1.7767102213954926
61687732,1,5.0,0.122,0.18600000000000003,0.6920000000000001,0.24522437977072534,0.0,1.0,1.0,1.7480246940698227,1.7761885905115193
61825188,1,1.0,0.086,0.11900000000000001,0.795,0.3760722290317621,0.0,0.0,1.0,0.03119586803776074,0.0008980760559359341
62352351,1,1.0,0.40299999999999997,0.0,0.597,0.05315925075643554,0.0,1.0,1.0,0.04153075001792711,0.0006832243117291942
62545643,3,5.0,0.034333333333333334,0.18799999999999997,0.7773333333333333,0.16270148824481018,0.0,2.0,3.0,1.767962126872532,1.7825770751391707
62844536,1,5.0,0.11800000000000001,0.14300000000000002,0.7390000000000001,0.016842164539890705,0.0,1.0,1.0,1.7482364018033345,1.7754289095389368
63124444,1,5.0,0.0,0.28300000000000003,0.7170000000000001,0.21405572573444315,0.0,1.0,1.0,1.818218958304868,1.7760848970878422
63405416,1,4.0,0.0,0.157,0.843,0.04517498516150978,0.0,1.0,1.0,1.373549229464681,1.3318118336952596
63503029,1,4.0,0.0,0.198,0.802,0.05489641063014437,0.0,1.0,1.0,1.3338685747750634,1.3318377001059405
63717066,15,4.466666666666667,0.03486666666666667,0.20226666666666665,0.7627333333333334,0.15721964754516227,0.0,15.0,14.0,1.5763265073004926,1.578220560064777
63753678,1,5.0,0.0,0.718,0.282,0.050984521806180204,0.0,1.0,0.0,1.8174427630876129,1.7722189958256624
63883088,25,3.52,0.05512,0.20003999999999997,0.74488,0.05927820099756982,0.0,20.0,23.0,1.1215571060373553,1.1712354130169225
63966113,1,3.0,0.079,0.23800000000000002,0.6829999999999999,0.04150213259947408,0.0,1.0,1.0,0.8642634434264485,0.8880931975135943
64271624,1,4.0,0.087,0.063,0.85,0.3284771929494402,0.0,1.0,1.0,1.3228673485602893,1.3325657883727686
64309626,3,5.0,0.013333333333333334,0.34,0.647,0.13411030569594476,0.0,3.0,2.0,1.7939160849047608,1.7791478206192302
64351739,1,4.0,0.0,0.7440000000000001,0.256,0.032079608906535335,0.0,1.0,0.0,1.3770720238176724,1.3291182924470228
64500002,45,4.355555555555555,0.04224444444444444,0.17308888888888888,0.7846666666666665,0.056943017589365034,0.0,39.0,42.0,1.7113245284465393,1.6121261185568792
64599854,2,5.0,0.0305,0.1695,0.8,0.20330716798748263,0.0,1.0,2.0,1.8595570261713603,1.779378352485406
64819414,1,5.0,0.0,0.073,0.927,0.03915906507856632,0.0,1.0,1.0,1.791455167423703,1.7755031320703556
64941176,1,5.0,0.0,0.24,0.76,0.04428014731304561,0.0,1.0,1.0,1.8007627066082716,1.775520164341654
65006601,1,2.0,0.075,0.095,0.83,0.34608805537208764,0.0,1.0,1.0,0.4513645000825326,0.4447896366678958
65035199,1,5.0,0.0,0.225,0.775,0.032079608906535335,0.0,1.0,1.0,1.8007960036869066,1.7754795866340727
65091783,2,3.5,0.0,0.21850000000000003,0.7815,0.03132797030074207,0.0,2.0,2.0,1.128538692779314,1.1122537910998027
65237224,2,4.5,0.0,0.17099999999999999,0.829,0.16979411945849185,0.0,2.0,2.0,1.6033355272731238,1.5570366902465498
65780667,5,3.6,0.0256,0.21680000000000002,0.7574,0.03488364829726194,0.0,5.0,5.0,1.153437541772865,1.163909973212818
65917977,1,2.0,0.052000000000000005,0.263,0.685,0.042881804566875285,0.0,0.0,1.0,0.490170153314469,0.44438616929316044
66000980,2,4.0,0.035,0.186,0.7789999999999999,0.1852788614758678,0.0,1.0,2.0,1.4436233003668537,1.3348479518670615
66171593,1,5.0,0.027000000000000003,0.09300000000000001,0.88,0.3562115047058528,0.0,1.0,1.0,1.7948308120505323,1.7765578673286875
66691670,1,5.0,0.0,1.0,0.0,0.03292337862845962,0.0,1.0,0.0,1.8287859119825145,1.7721590160087723
66905984,1,3.0,0.08,0.159,0.76,0.1970626450773661,0.0,0.0,1.0,0.944892233191498,0.8884036620018603
67023222,1,2.0,0.107,0.28,0.614,0.04456220771767961,0.0,1.0,1.0,0.4669614414455162,0.44438840484939335
67102040,1,5.0,0.0,0.762,0.23800000000000002,0.034464123632727384,0.0,1.0,0.0,1.8169121642805441,1.7721641326538236
67266808,1,5.0,0.126,0.17600000000000002,0.6990000000000001,0.018669334078021828,0.0,1.0,1.0,1.8028557782508283,1.7754349863265877
67339838,1,5.0,0.0,0.37799999999999995,0.622,0.05315925075643554,0.0,1.0,1.0,1.8084997567951975,1.7755496957724843
67393197,1,5.0,0.0,0.29100000000000004,0.7090000000000001,0.03799693733906509,0.0,1.0,1.0,1.7514183078578727,1.7754992669534113
68041075,2,5.0,0.0,0.4,0.6,0.357126247632262,0.0,2.0,2.0,1.806657216295643,1.779890892022817
68071349,1,5.0,0.0,0.7959999999999999,0.204,0.03920272941378277,0.0,1.0,0.0,1.8352491104881044,1.7721798691175938
68387142,1,4.0,0.0,0.128,0.872,0.02183725708859469,0.0,1.0,1.0,1.4391025131388653,1.3317497390670618
68440612,1,5.0,0.0,0.34600000000000003,0.654,0.35500571263113506,0.0,1.0,1.0,1.8664721275070892,1.7765538550822075
69612064,1,5.0,0.071,0.20800000000000002,0.721,0.04478914744693702,0.0,1.0,1.0,1.9493219842458511,1.7755218572386944
69918725,1,3.0,0.10400000000000001,0.134,0.7609999999999999,0.019062117731058117,0.0,1.0,1.0,0.8888824013620875,0.8880484181661459
70007450,1,2.0,0.07,0.096,0.8340000000000001,0.032693966293385404,0.0,0.0,1.0,0.499704691253779,0.44437261582967735
70111714,1,3.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,0.9263297252988484,0.8880303722563853
70246490,1,5.0,0.0,0.39399999999999996,0.606,0.03920272941378277,0.0,1.0,1.0,1.9519104150954991,1.7755032772935602
70308410,1,5.0,0.17,0.24,0.59,0.18190413274041264,0.0,1.0,1.0,1.7491361142665809,1.7759779386507923
70423248,1,5.0,0.0,0.0,1.0,0.010018662142682336,0.0,1.0,1.0,1.7471059087126144,1.7754062161296154
70476958,1,5.0,0.051,0.121,0.8270000000000001,0.045078619657824184,0.0,1.0,1.0,1.7626818043382533,1.7755228200025712
70897441,2,3.0,0.0605,0.06,0.8795,0.08975994676371474,0.0,2.0,2.0,0.8389585311269612,0.8901866895939069
71043827,2,1.0,0.0775,0.1625,0.7595,0.07693421228071536,0.0,2.0,2.0,0.02971098864240379,0.0013647560422562488
71056644,1,5.0,0.0,0.13,0.87,0.04950169368589307,0.0,1.0,1.0,1.7523164373316382,1.7755375308825179
71187193,1,5.0,0.0,0.294,0.706,0.3368720263245717,0.0,1.0,1.0,1.8120039898009144,1.7764935165164748
71240357,1,5.0,0.077,0.223,0.7,0.04076139479902514,0.0,1.0,1.0,1.8247708276121788,1.7755084612647094
71592177,1,5.0,0.0,0.231,0.769,0.04086905233681176,0.0,0.0,1.0,1.9266544734563127,1.7755088193237718
71648255,1,5.0,0.0,0.777,0.223,0.036642774889211575,0.0,1.0,0.0,1.8658692118984095,1.7721713677356943
71675478,4,3.25,0.06775,0.1365,0.79575,0.12181725588158634,0.0,2.0,4.0,1.0067020587010922,1.0056949684015413
72144400,1,4.0,0.01,0.159,0.831,0.2137345134000217,0.0,1.0,1.0,1.3135609988374064,1.3322603840796643
72258726,2,4.5,0.0415,0.122,0.8365,0.19959031396224938,0.0,0.0,2.0,1.6080642359033634,1.5571260327834517
72466838,1,5.0,0.022000000000000002,0.162,0.815,0.055548567427392566,0.0,1.0,1.0,1.7162983616392338,1.775557642581127
72503876,1,5.0,0.0,0.141,0.8590000000000001,0.031207285997504417,0.0,1.0,1.0,1.9267035316776466,1.7754766854082504
