"","X","plt","entropyRank.rank","entropyRank.score","topRank.rank","topRank.score","vine","verified_purchase","two_sides"
"297",297,"R1WN126DEQYYLR",5066.5,0.325052828,5575.5,0.01555904,"N","y","1"
"298",298,"R3HAHEAXR3OYCI",14914.5,0.040538995,14943.5,0.001056057,"N","y","1"
"299",299,"RCUH18UPT3NHT",27390,0.021149155,27391,0.000558039,"N","y","1"
"300",300,"RKJUDZRSNA0II",27681,0.020240086,27682,0.000534496,"N","y","1"
"301",301,"R274LQW0A4KKZC",23771,0.029651654,23776,0.00077708,"N","y","1"
"302",302,"R33YP325NJVHWS",27754.5,0.020100386,27755.5,0.000530875,"N","y","1"
"303",303,"R1AWWHUWE440I2",13449.5,0.05168849,13484.5,0.001085517,"Y","n","1"
"304",304,"R3B5PD1RV0QJ7D",20167.5,0.034579917,20172.5,0.000903426,"N","y","1"
"305",305,"R1H4ALKPZRT3Q",7581,0.198847927,7301,0.008258247,"N","y","1"
"306",306,"R1W17YN66WG2CN",12260.5,0.052583041,12298.5,0.001108453,"Y","n","1"
"307",307,"R1QLQ9JRRUYP0J",18200.5,0.037228462,18213.5,0.000971258,"N","y","1"
"308",308,"RVYH880PISCFX",19536.5,0.035699954,19541.5,0.000932114,"N","y","1"
"309",309,"R1L2RCLPCAN8F0",14342.5,0.040998186,14372.5,0.001067824,"N","y","1"
"310",310,"R8X36JFL5NFDM",14561,0.050821113,14591,0.001063286,"Y","n","1"
"311",311,"R2143XF4P84YKJ",9111,0.054802011,9156,0.00116539,"Y","n","1"
"312",312,"R1QR6R4MXCYKGM",9543,0.044448039,9586,0.001156303,"N","y","1"
"313",313,"R39O6U6DHMWRVQ",5563,0.312163303,195,0.049645101,"N","y","1"
"314",314,"R2DDGV4CPCGTZ4",31318,0,31318,0,"N","y","1"
"315",315,"R297HO7F8OZVKB",20167.5,0.034579917,20172.5,0.000903426,"N","y","0"
"316",316,"R1H5BN2QB8URQ2",19791.5,0.03525379,19796.5,0.000920686,"N","y","0"
"317",317,"RR6808ULQDVZN",25527.5,0.025446826,25530.5,0.000668984,"N","y","1"
"318",318,"R2SFW1WJTYD4OS",28901,0.01477887,28903,0.000392377,"N","y","1"
"319",319,"R3K8WVSNCMWVHB",27593,0.020820576,27594,0.000549533,"N","y","1"
"320",320,"RNKPXMWS82AIJ",28355.5,0.017326765,28359.5,0.000458837,"N","y","1"
"321",321,"RM8ZWXXVLYS32",12272.5,0.052567111,12310.5,0.001108044,"Y","n","1"
"322",322,"R1YVVLT33XVD27",17191,0.038337173,17214,0.000999653,"N","y","1"
"323",323,"RNO9CB1IB1VGA",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"324",324,"R2MGPOIDUBYGBC",31318,0,31318,0,"N","y","1"
"325",325,"RMYI6R8L5CD0B",16442.5,0.039230604,16466.5,0.001022537,"N","y","1"
"326",326,"R2D2YRBA94G74R",17607,0.037902862,17627,0.00098853,"N","y","1"
"327",327,"R9OQMTBNC4XR4",22498,0.030754407,22503,0.000805376,"N","y","1"
"328",328,"R22Q4RFWDQ5V3S",3471,0.348991803,4679,0.015579751,"N","y","1"
"329",329,"R5N4EI6XUX63D",28685.5,0.015669192,28689.5,0.000415634,"N","y","1"
"330",330,"R3P4RZL5NW2KKP",30426,0.002791529,30426,7.51e-05,"N","y","1"
"331",331,"RVXV17K9CHMY0",7780,0.192448247,7891,0.007958185,"N","y","1"
"332",332,"R1EIZUJJGL3STY",20870.5,0.033396324,20876.5,0.000873104,"N","y","1"
"333",333,"RLEKBG71OGQNU",13222,0.041872601,13257,0.001090237,"N","y","1"
"334",334,"R3L0T66LS9NS3X",24633.5,0.027926159,24638.5,0.000732766,"N","y","0"
"335",335,"R3PODKLE0DWDG0",31318,0,31318,0,"N","y","1"
"336",336,"R181NXCOT0F9U2",30219,0.005080387,30219,0.000136372,"N","y","1"
"337",337,"R37XX9UMWV0KUC",7621,0.197972515,489,0.024444654,"N","y","1"
"338",338,"R5M41B4NGVZ96",16905,0.038713127,16928,0.001009282,"N","y","0"
"339",339,"R3PO0SKI0RF5SI",27681,0.020240086,27682,0.000534496,"N","y","1"
"340",340,"R3TZQJONM70W7J",26897,0.022019853,26899,0.000580562,"N","y","0"
"341",341,"R2B10M2L754QIH",5466,0.31641827,5759,0.015557397,"N","y","1"
"342",342,"R2Y2BWLMN2LBXT",25188.5,0.026618901,25193.5,0.000699153,"N","y","1"
"343",343,"RSRS254DH7B50",8157,0.166801329,8182,0.007912777,"N","y","1"
"344",344,"R3364OLBI1U03B",16705.5,0.038908913,16729.5,0.001014297,"N","y","1"
"345",345,"R3MIW0NWXHCZCU",30296,0.014153061,30296,0.000111606,"Y","n","1"
"346",346,"R3URXKXF1T47EI",9836,0.044239234,9879,0.001150943,"N","y","1"
"347",347,"RGH61DYMY8TL4",31318,0,31318,0,"N","y","1"
"348",348,"R3FI14YZ6VIJ0N",9624.5,0.054381093,9667.5,0.001154584,"Y","n","1"
"349",349,"R2MUHNYPW2HWBP",4233.5,0.340818196,5149.5,0.015570092,"N","y","1"
"350",350,"R2Z4G2T29D6CDA",10024,0.03408147,10067,0.001146894,"N","n","1"
"351",351,"R33MTLC8Y78C1V",4522,0.326492994,2675,0.015722899,"N","n","1"
"352",352,"R3VH0WTWHPPZ2J",22498,0.030754407,22503,0.000805376,"N","y","0"
"353",353,"RRCQF0VCYZ6N8",28133.5,0.018331929,28135.5,0.000484979,"N","y","0"
"354",354,"R2EFBNSZT9IRND",21716,0.031771687,21721,0.000831464,"N","y","1"
"355",355,"R1T74V0FE1AVWM",12442.5,0.032423665,12479.5,0.001104366,"N","n","1"
"356",356,"R3MX75FC2CGHOC",25958.5,0.024399926,25961.5,0.000642008,"N","y","1"
"357",357,"R1OZX9WYQ940RV",24633.5,0.027926159,24638.5,0.000732766,"N","y","0"
"358",358,"R1MC8VL343X9DC",10146.5,0.043994636,10189.5,0.001144665,"N","y","1"
"359",359,"R38IIGZKO9AGL5",2639.5,0.344889339,2367.5,0.015744476,"N","n","1"
"360",360,"R3MBDE37ZV1AED",23162,0.030236537,23167,0.00079209,"N","y","1"
"361",361,"R2BOH9CH0JU4VG",4787,0.321633402,5449,0.015562421,"N","n","1"
"362",362,"R3G28GLRTLCRJE",10083.5,0.044034112,10126.5,0.001145678,"N","y","1"
"363",363,"R250NTBVUH60R2",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"364",364,"R1UZ4ZOFKLYFTU",5235,0.320708766,5656,0.015557808,"N","y","1"
"365",365,"R1CI3NQMNHZAT2",15537,0.039981333,15566,0.001041769,"N","y","1"
"366",366,"RNWY6AZEHFT13",25958.5,0.024399926,25961.5,0.000642008,"N","y","0"
"367",367,"R3VRSHPBHA2J6V",9847,0.04423135,9890,0.001150741,"N","y","1"
"368",368,"R33RHXXUGMFYV2",25188.5,0.026618901,25193.5,0.000699153,"N","y","1"
"369",369,"R2OIU8MPEGMFNJ",28670,0.015837845,28674,0.000420035,"N","y","1"
"370",370,"R1XU0GEW1CPG7F",8893,0.045029727,8938,0.001171238,"N","y","1"
"371",371,"R1UJKAZ5SXV8Z3",12884,0.042104438,12920,0.001096181,"N","y","1"
"372",372,"R3LQN8R6A33ODG",28867,0.015060188,28871,0.00039973,"N","y","1"
"373",373,"RS9MIKBKH3WUQ",21650.5,0.032096377,21655.5,0.000839788,"N","y","1"
"374",374,"R1JN3K1WLOL7GZ",17522.5,0.037935683,17542.5,0.00098937,"N","y","1"
"375",375,"RAJQ4GKZOYYEQ",28133.5,0.018331929,28135.5,0.000484979,"N","y","0"
"376",376,"R1OGK0PSRN5JMC",26352.5,0.023258416,26355.5,0.000612559,"N","y","1"
"377",377,"R18I571BHZ0PKC",23162,0.030236537,23167,0.00079209,"N","y","0"
"378",378,"R1485XN188W1S9",6993,0.230154963,7156,0.010119004,"N","y","1"
"379",379,"R1E4NGFC7ODLH2",2589,0.3552334,4123,0.015588923,"N","y","1"
"380",380,"R2CAX6ZHMTAV5J",18907,0.036447512,18918,0.000951259,"N","y","1"
"381",381,"R39F41AISO57V5",31318,0,31318,0,"N","y","1"
"382",382,"R6MQUHIX779DH",26897,0.022019853,26899,0.000580562,"N","y","1"
"383",383,"REK900IFX1FG2",22498,0.030754407,22503,0.000805376,"N","y","0"
"384",384,"R5B41OB4OJMF8",31318,0,31318,0,"N","y","1"
"385",385,"R1VBBV8NBB9OVV",3432.5,0.349347877,2512.5,0.015736567,"N","y","1"
"386",386,"R2P2C53T8NF0Q9",8159,0.166606716,8184,0.007912639,"N","y","1"
"387",387,"R7JLRGMZSWYGP",22498,0.030754407,22503,0.000805376,"N","y","1"
"388",388,"RL41HXZWU8NAA",31318,0,31318,0,"N","y","1"
"389",389,"R30R3L8EGPB814",16477,0.039193989,16501,0.001021599,"N","y","0"
"390",390,"R1O0QU8UN5TJV1",15948.5,0.039644967,15976.5,0.001033152,"N","y","0"
"391",391,"R3868LTIZC2VPH",10779.5,0.043563731,10819.5,0.001133608,"N","y","0"
"392",392,"R26WEFZNWAJXN",342,0.354054662,1270,0.016337843,"N","n","1"
"393",393,"R1J8QY7PLHBYP9",31318,0,31318,0,"N","y","1"
"394",394,"R1FUL0DH8LD3B2",13778,0.04148412,13813,0.001080279,"N","y","0"
"395",395,"R3DAV1RU32KB6",1548,0.359265662,1370,0.016329737,"N","y","1"
"396",396,"R1BSH8GGV2CRUT",25581,0.025204917,25584,0.000662753,"N","y","1"
"397",397,"RSM8IIZNXLMJ4",23162,0.030236537,23167,0.00079209,"N","y","0"
"398",398,"R1SO3XDID39EBP",23771,0.029651654,23776,0.00077708,"N","y","0"
"399",399,"R1KSZNT9HY67RT",28407.5,0.017250585,28411.5,0.000456854,"N","y","1"
"400",400,"RWBK1UIJN8D4V",29726.5,0.00963514,29726.5,0.000257251,"N","y","1"
"401",401,"R123DWCGTXFNY1",20718,0.033518919,20724,0.000876245,"N","y","1"
"402",402,"R2XKM7FGYWZBCO",22766.5,0.030715632,22771.5,0.000804381,"N","y","0"
"403",403,"R8AFLAH1UKGZ7",21085.5,0.032989754,21091.5,0.000862685,"N","y","0"
"404",404,"R287CBOQ7YGCZQ",3929,0.344888409,4970,0.01557457,"N","y","1"
"405",405,"R52S6O439TN6C",22128,0.031223172,22133,0.000817399,"N","y","1"
"406",406,"R3MS0MZUN0JIDD",16497.5,0.039153296,16521.5,0.001020557,"N","y","1"
"407",407,"R1PRP7FZCJVQ2H",4097.5,0.342841782,5067.5,0.015572236,"N","y","1"
"408",408,"R5HAET8ZNP32Z",28777.5,0.015215132,28781.5,0.000403778,"N","y","1"
"409",409,"R1JRLMAKBTCLN5",4100,0.342819561,5069,0.015572211,"N","y","1"
"410",410,"R1GQVPF1S6U7OQ",1232,0.360120489,3208,0.015597207,"N","y","1"
"411",411,"R12UVW371KNY2E",28133.5,0.018331929,28135.5,0.000484979,"N","y","0"
"412",412,"RE8NDA7SZ400N",26246.5,0.023617318,26249.5,0.000621822,"N","y","1"
"413",413,"RTB553I898XFZ",5523,0.306130718,603,0.021473181,"N","n","1"
"414",414,"R2Y9Y4MC5IY1UC",28587.5,0.016284901,28591.5,0.000431696,"N","y","1"
"415",415,"RNFO36T5M7UJU",23162,0.030236537,23167,0.00079209,"N","y","1"
"416",416,"RAQ54PZPP1FS8",31318,0,31318,0,"N","y","1"
"417",417,"R2PZPA3POOET86",12742,0.042208256,12779,0.001098843,"N","y","1"
"418",418,"RYO914LZ95OT5",19374.5,0.035874719,19382.5,0.000936589,"N","y","0"
"419",419,"R15BAAXCAM7VBC",28632.5,0.016212901,28636.5,0.000429818,"N","y","1"
"420",420,"RLSGF7Y78Y4FC",30122,0.006068454,30122,0.0001627,"N","y","1"
"421",421,"R10L0MKDYMTB",27583.5,0.020862272,27584.5,0.000550613,"N","y","1"
"422",422,"R2SXKPGHMLPZDD",28028.5,0.018544288,28030.5,0.000490496,"N","y","1"
"423",423,"R1761OIP9OG1HD",10430,0.043805019,10471,0.001139799,"N","y","1"
"424",424,"R1KYRPJ23OCRDV",15056,0.040413896,15085,0.001052852,"N","y","1"
"425",425,"R1IYH8CLA3P4DN",19791.5,0.03525379,19796.5,0.000920686,"N","y","1"
"426",426,"R3BMI3FSRW0XYI",16459,0.0392184,16483,0.001022224,"N","y","1"
"427",427,"R1ID37TXZJTY6W",23670,0.029655995,23675,0.000777192,"N","y","1"
"428",428,"R19GQSK9BI9WZ7",28777.5,0.015215132,28781.5,0.000403778,"N","y","0"
"429",429,"RSZQYUCFJH42X",18266.5,0.037220219,18279.5,0.000971047,"N","y","1"
"430",430,"R3C7THUQGFP7MS",26040.5,0.024395415,26043.5,0.000641891,"N","y","0"
"431",431,"RLEKWGUC5Y1AW",21880,0.03169468,21885,0.000829489,"N","y","0"
"432",432,"R2GD56KGWSY7FB",23162,0.030236537,23167,0.00079209,"N","y","1"
"433",433,"R3NYFF8JP2UEWJ",23771,0.029651654,23776,0.00077708,"N","y","0"
"434",434,"R3GBJVJZ6PTIE8",13438,0.041716521,13473,0.001086236,"N","y","1"
"435",435,"R2W8NBUN2KKP5R",22498,0.030754407,22503,0.000805376,"N","y","0"
"436",436,"R17NI3LSCEBVV3",3802,0.346113332,4893,0.015576046,"N","y","1"
"437",437,"R38LP8HT6ERSZR",26897,0.022019853,26899,0.000580562,"N","y","0"
"438",438,"R1CXGPYL26892H",9445.5,0.044526765,9488.5,0.001158324,"N","y","1"
"439",439,"R27LTTRQJ3BV6F",26040.5,0.024395415,26043.5,0.000641891,"N","y","0"
"440",440,"RPHHNURKYXVOE",23162,0.030236537,23167,0.00079209,"N","y","0"
"441",441,"R3B49K40GLUU4Q",6374,0.261264238,6053,0.013928792,"N","y","1"
"442",442,"R2Y705IL8SGXTY",23670,0.029655995,23675,0.000777192,"N","y","1"
"443",443,"RLOWX194NW2CT",6839,0.241400887,6555,0.012257722,"N","y","1"
"444",444,"R2LQMP3CL04QK3",10409.5,0.043812924,10451.5,0.001140002,"N","y","1"
"445",445,"R1HBEGMREIUJ1S",31318,0,31318,0,"N","y","1"
"446",446,"R3EU3DKFZMNNCO",24117.5,0.029033803,24122.5,0.000761219,"N","y","1"
"447",447,"R250RALSNQNLYX",28526,0.016591648,28530,0.000439691,"N","y","1"
"448",448,"R1B8THRI9HVXSG",20468.5,0.03413456,20473.5,0.000892017,"N","y","0"
"449",449,"R1IP82KZJT56JA",494,0.362562488,1960,0.015757466,"N","y","1"
"450",450,"RB8XMOZ83DXWX",21263,0.032573533,21268,0.000852018,"N","y","1"
"451",451,"R2MWZDCZ8YWM3I",27761,0.020091067,27762,0.000530634,"N","y","1"
"452",452,"RUFR0CXV1IJKQ",26897,0.022019853,26899,0.000580562,"N","y","0"
"453",453,"RNWZI0MP6E45K",21114.5,0.032934609,21119.5,0.000861272,"N","y","1"
"454",454,"RJNS0DBRVEP",11497.5,0.043095962,11535.5,0.001121608,"N","y","0"
"455",455,"RCSEI3UIDDIIG",2837,0.353762086,4285,0.01558662,"N","y","1"
"456",456,"R2BB5FZMLB2QIG",31318,0,31318,0,"N","y","1"
"457",457,"R27IUG36SCB8CY",31318,0,31318,0,"N","y","1"
"458",458,"RCLO9ZFFYIUF6",21515,0.032156108,21520,0.000841319,"N","y","1"
"459",459,"R2GHPIYAG7KDM0",6118,0.27900302,6421,0.012300506,"N","y","1"
"460",460,"R3B9QLTG8QUYJJ",5267,0.309685427,361,0.02985065,"N","n","1"
"461",461,"R33W8YOTDZXE8Q",29693.5,0.0099837,29693.5,0.000266452,"N","y","1"
"462",462,"R1XW9ZY9FPWSH5",15736.5,0.039819319,15764.5,0.001037618,"N","y","1"
"463",463,"R2SJUL81OYMVHM",18200.5,0.037228462,18213.5,0.000971258,"N","y","1"
"464",464,"R3DNLY0PHATOAZ",28355.5,0.017326765,28359.5,0.000458837,"N","y","1"
"465",465,"R2SMUASO5R0H4D",18682.5,0.036720684,18693.5,0.000958255,"N","y","1"
"466",466,"R1D7G6VQ98FT5D",20375.5,0.034222899,20380.5,0.00089428,"N","y","1"
"467",467,"R3S98HNPWQHF8M",20446,0.034164012,20451,0.000892772,"N","y","1"
"468",468,"RBHGJ2M2LKIPI",4057,0.343303162,5052,0.015572747,"N","y","1"
"469",469,"R114HQIEBBAOV9",13994.5,0.041303574,14027.5,0.001075651,"N","y","1"
"470",470,"RUS78OBC4S1PH",31318,0,31318,0,"N","y","1"
"471",471,"R31WIE2F87KPV3",18448,0.036976851,18460,0.000964815,"N","y","1"
"472",472,"R30Y39WVJWTZ3Y",31318,0,31318,0,"N","y","1"
"473",473,"R1A5EKAJZXKV85",21880,0.03169468,21885,0.000829489,"N","y","1"
"474",474,"R2YPBIBRTDYB2O",27515,0.02108443,27516,0.000556364,"N","y","1"
"475",475,"R1LY0GB03L7RP9",2153,0.357279645,3824,0.015592273,"N","y","1"
"476",476,"R2GO6O2J48J4LW",21627.5,0.032126245,21632.5,0.000840553,"N","y","1"
"477",477,"R25GL8EX6EVDC3",22498,0.030754407,22503,0.000805376,"N","y","1"
"478",478,"R158JQ98BE76YB",24892,0.027873403,24897,0.00073141,"N","y","1"
"479",479,"R14TLZM2QF5EJB",11927.5,0.04279795,11965.5,0.001113964,"N","y","0"
"480",480,"R139BNBKQGLLC8",31318,-0.01,31318,0,"N","n","1"
"481",481,"R2LZRK0M3BNLEX",215,0.368184375,743,0.019111579,"N","y","1"
"482",482,"R1A3F10PH3U5HA",22498,0.030754407,22503,0.000805376,"N","y","0"
"483",483,"R3H2WQLWOMNEF9",16054.5,0.039575983,16080.5,0.001031384,"N","y","1"
"484",484,"R20DVIESXJLGQR",28587.5,0.016284901,28591.5,0.000431696,"N","y","1"
"485",485,"R1H8HZ1Y3XD9MA",1706.5,0.348794092,3523.5,0.015594862,"N","n","1"
"486",486,"R1TE7APWMZQMCB",21880,0.03169468,21885,0.000829489,"N","y","1"
"487",487,"RP4WEMW9D3B0X",31318,0,31318,0,"N","y","1"
"488",488,"R1GKGILJXCVOCS",27225,0.021587525,27226,0.000569382,"N","y","1"
"489",489,"R377O9TE0SMJZW",29615,0.010597617,29615,0.000282641,"N","y","1"
"490",490,"R24ZAJ3F1QL6MX",13923,0.04135174,13957,0.001076886,"N","y","1"
"491",491,"R1VA7GB2ABF72T",25958.5,0.024399926,25961.5,0.000642008,"N","y","0"
"492",492,"R1CJTHP6OMO5IH",27390,0.021149155,27391,0.000558039,"N","y","0"
"493",493,"R2CRHGAJOHEU1V",26449,0.022862051,26452,0.000602325,"N","y","1"
"494",494,"R2ME7R7RC7ZVLY",978,0.350795424,3044,0.015598429,"N","n","1"
"495",495,"R1DFU91BV5G84B",4159.5,0.341623187,5105.5,0.015570925,"N","y","1"
"496",496,"R2VCW5I41FYA4J",22498,0.030754407,22503,0.000805376,"N","y","0"
"497",497,"R3SSB09MTWBRUT",15669,0.039871992,15698,0.001038968,"N","y","0"
"498",498,"R1ZI00FBUH7YW6",20966,0.033070311,20972,0.00086475,"N","y","1"
"499",499,"R1SOKIHVJ8FXBU",1182,0.360254907,3179,0.015597449,"N","y","1"
"500",500,"RYPRZUREU2JWX",22498,0.030754407,22503,0.000805376,"N","y","0"
"501",501,"RJNVMW790748M",10748.5,0.043575606,10788.5,0.001133913,"N","y","1"
"502",502,"RAFCTAPC9830B",13004,0.042016539,13039,0.001093927,"N","y","1"
"503",503,"R2BCHX0J54A8K5",23469.5,0.030193295,23474.5,0.000790981,"N","y","0"
"504",504,"R3JTPOGKH46SUZ",29248.5,0.012969408,29248.5,0.000344997,"N","y","1"
"505",505,"R6SRC5UQKQ35G",2034.5,0.357721845,3742.5,0.015593019,"N","y","1"
"506",506,"R7Y8T33D96FUF",26040.5,0.024395415,26043.5,0.000641891,"N","y","0"
"507",507,"R1C2Z19870O0WV",27731,0.020174911,27732,0.000532807,"N","y","1"
"508",508,"R3739TFQ7WYJ24",19842,0.035228732,19847,0.000920045,"N","y","1"
"509",509,"RF2QZQFNIYS6H",23162,0.030236537,23167,0.00079209,"N","y","1"
"510",510,"RZLXY20JQX1V9",10586.5,0.043694308,10626.5,0.001136958,"N","y","1"
"511",511,"R1IBBSGUCYP8YN",26449,0.022862051,26452,0.000602325,"N","y","1"
"512",512,"R2X4NLO4C04JY3",3142,0.341672061,4487,0.015583498,"N","n","1"
"513",513,"RH22JVNFSKA12",13029,0.041996555,13064,0.001093415,"N","y","1"
"514",514,"R2S8GCID09C1YU",3098,0.352090172,2451,0.015740328,"N","y","1"
"515",515,"RPCCBZUWAT9UD",20167.5,0.034579917,20172.5,0.000903426,"N","y","1"
"516",516,"R25CIHOV0T4XUG",9631.5,0.044377154,9674.5,0.001154483,"N","y","1"
"517",517,"R2IKS6CBUYAS37",29769,0.00936674,29769,0.000250161,"N","y","1"
"518",518,"R7QJNC1V5AH30",1783,0.358538685,3577,0.015594419,"N","y","1"
"519",519,"R12112IWR28BYQ",22018,0.031484837,22023,0.000824109,"N","y","1"
"520",520,"R16009W5Q2WVKE",22498,0.030754407,22503,0.000805376,"N","y","0"
"521",521,"R37PHIEBEYTY6O",27390,0.021149155,27391,0.000558039,"N","y","1"
"522",522,"R2OO63WBYY7CCH",4316,0.33974036,5188,0.015569016,"N","y","1"
"523",523,"RYRO84U8L2K57",23162,0.030236537,23167,0.00079209,"N","y","0"
"524",524,"R3EI5IB677BYJ0",26897,0.022019853,26899,0.000580562,"N","y","0"
"525",525,"RQGIAL2IV1BE4",22498,0.030754407,22503,0.000805376,"N","y","1"
"526",526,"R1NISD8PJOSNO3",28440,0.017241059,28444,0.000456606,"N","y","1"
"527",527,"R6IQH1HGZME8G",29128,0.013994688,29130,0.000371863,"N","y","1"
"528",528,"R19PJLTTS7L2P0",718,0.361461693,1645,0.016001217,"N","y","1"
"529",529,"R1A39HBQ7NOY7S",19995,0.034923516,20000,0.000912227,"N","y","0"
"530",530,"R2GB0IOS5RQP25",23162,0.030236537,23167,0.00079209,"N","y","0"
"531",531,"R1HHMFKTBHVUVT",23162,0.030236537,23167,0.00079209,"N","y","1"
"532",532,"R19D592U4AZL4C",3009.5,0.352729009,4403.5,0.015585055,"N","y","1"
"533",533,"RRBBG4OT3LH98",5277,0.319512268,1256,0.016712668,"N","y","1"
"534",534,"R3ABYIW7WV7TLA",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"535",535,"R35CYJGY58UQK4",26897,0.022019853,26899,0.000580562,"N","y","0"
"536",536,"R206V0UOVJAWZM",17808.5,0.037681133,17828.5,0.000982851,"N","y","1"
"537",537,"RS82SJI5TJ1B5",27991,0.008822187,27993,0.000497714,"N","n","1"
"538",538,"R3M1AP275CJEAJ",21194,0.032633066,21199,0.000853544,"N","y","1"
"539",539,"RQULSFOBZYQAA",12875,0.042112426,12911,0.001096386,"N","y","1"
"540",540,"R13INF8V172YXV",22498,0.030754407,22503,0.000805376,"N","y","0"
"541",541,"R2I8T0O0MJFACC",20661,0.033776455,20667,0.000882843,"N","y","1"
"542",542,"RBRET1NT75K89",4233.5,0.340818196,5149.5,0.015570092,"N","y","0"
"543",543,"R329LSZV6CLPNJ",28014,0.018798659,28016,0.000497103,"N","y","1"
"544",544,"R35VUZSYZWBG7E",17441.5,0.038107879,17462.5,0.000993781,"N","y","1"
"545",545,"ROM7KRR3P548S",8630,0.045515527,8676,0.001183715,"N","y","1"
"546",546,"R1BUF17R0E7EKZ",26180.5,0.023676285,26183.5,0.000623344,"N","y","0"
"547",547,"R23LTTQPRNA9DB",15021,0.04042197,15050,0.001053058,"N","y","1"
"548",548,"RYIJF2DB70DUD",8587,0.05570146,8351,0.005565942,"N","y","1"
"549",549,"R1WU7BE1XQNEDL",27754.5,0.020100386,27755.5,0.000530875,"N","y","1"
"550",550,"R1SNJ1CC6D0KTO",21515,0.032156108,21520,0.000841319,"N","y","1"
"551",551,"R14M13Y9PKO04V",14174.5,0.04113488,14207.5,0.001071327,"N","y","1"
"552",552,"R1NSMUR2GF6B7Q",4596,0.335240457,5347,0.015565028,"N","y","1"
"553",553,"RVAF03GVD0ZHL",27567.5,0.021005792,27568.5,0.000554328,"N","y","1"
"554",554,"R1MRPSOCTXBDDY",17607,0.037902862,17627,0.00098853,"N","y","0"
"555",555,"R3VZ1IU1CU8HV4",18200.5,0.037228462,18213.5,0.000971258,"N","y","1"
"556",556,"R3OYYR7CEU9LOH",25288.5,0.02651236,25293.5,0.000696412,"N","y","1"
"557",557,"R161I3RB73YXT9",3432.5,0.339347877,2512.5,0.015736567,"N","n","1"
"558",558,"R1EBGO88JO2FKR",21880,0.03169468,21885,0.000829489,"N","y","0"
"559",559,"R16HTD6JM257UL",13466.5,0.041676476,13501.5,0.001085209,"N","y","1"
"560",560,"R3P4REBNZ2MZZ1",2549,0.35539239,4099,0.015589177,"N","y","1"
"561",561,"R328WXXC6RW7UH",29248.5,0.012969408,29248.5,0.000344997,"N","y","1"
"562",562,"RERNFI0YN1T8J",3708,0.34700889,4824,0.015577163,"N","y","0"
"563",563,"R196UUBCDMWV3M",31318,0,31318,0,"N","y","1"
"564",564,"R83VC4MCIN8XX",5575,0.311786522,389,0.028322831,"N","y","1"
"565",565,"R1IHZJNTR0IAZ7",20995,0.033057594,21001,0.000864424,"N","y","1"
"566",566,"R24Y4156T4S1TA",6632,0.252768413,6273,0.012788659,"N","y","1"
"567",567,"RDAAFROUB12FY",21880,0.03169468,21885,0.000829489,"N","y","0"
"568",568,"R3C0TOOPQXM2KI",11109,0.043337942,11148,0.001127815,"N","y","1"
"569",569,"R2QW9203REL7F6",22498,0.030754407,22503,0.000805376,"N","y","0"
"570",570,"RDGD4VXYFLEZ4",22249,0.030918005,22254,0.000809572,"N","y","1"
"571",571,"R24H8MFE03ZCWL",31318,0,31318,0,"N","y","1"
"572",572,"R231O7X8KMCJ9E",3195,0.351341787,4518,0.015583021,"N","y","1"
"573",573,"R24Y2VT63904QK",16381.5,0.039259076,16405.5,0.001023266,"N","y","0"
"574",574,"R1YQ04V88XLD3J",18113,0.037347934,18126,0.000974318,"N","y","1"
"575",575,"R1F0QBPFC5EKFK",29769,0.00936674,29769,0.000250161,"N","y","1"
"576",576,"R37XWJ6FT5MNKM",27931.5,0.019235579,27932.5,0.000508446,"N","y","0"
"577",577,"R3R8INGHOEJAND",21794,0.031703238,21799,0.000829709,"N","y","0"
"578",578,"R54BN14DKOZL7",9525.5,0.044467724,9568.5,0.001156808,"N","y","1"
"579",579,"RTT4JX7LPPPMG",16472.5,0.039198058,16496.5,0.001021703,"N","y","1"
"580",580,"R3FWRSZP75WOCW",30111,0.006156939,30111,0.000165055,"N","y","1"
"581",581,"R191WH42AV3H9I",30387.5,0.003063987,30387.5,8.25e-05,"N","y","1"
"582",582,"R25Q0OHXNG4GVO",23162,0.030236537,23167,0.00079209,"N","y","1"
"583",583,"R2MUS5HPE1QSDI",22498,0.030754407,22503,0.000805376,"N","y","0"
"584",584,"R21F3F21WFXS6C",5466,0.31641827,5759,0.015557397,"N","y","1"
"585",585,"R3GW9G2XXPRKY1",30504.5,0.001792659,30504.5,4.83e-05,"N","y","1"
"586",586,"R153JF7KLUNSBF",21515,0.032156108,21520,0.000841319,"N","y","0"
"587",587,"R3Q7WN45Y0JDKA",19949.5,0.034956995,19954.5,0.000913085,"N","y","1"
"588",588,"R46M0BTBOBJ4O",5834.5,0.29534401,6170.5,0.013437416,"N","y","1"
"589",589,"R1ORQB4XEWZK4K",18682.5,0.036720684,18693.5,0.000958255,"N","y","1"
"590",590,"R3ELNM193FDF5C",28479,0.016950185,28483,0.000449032,"N","y","1"
"591",591,"R107ZK2WLLU4FV",28777.5,0.015215132,28781.5,0.000403778,"N","y","0"
"592",592,"R64Y35843DR5N",6585,0.254428797,6534,0.012264165,"N","y","1"
